Check (release year) as well?

[18/Feb/2019 15:55:50] WARNING [MYAPP:253] Found Alone in the Dark, no time recorded
[18/Feb/2019 15:55:52] WARNING [MYAPP:209] Found Altered Beast, not full scores
[18/Feb/2019 15:55:53] WARNING [MYAPP:253] Found amiibo tap Nintendo's Greatest Bits, no time recorded
[18/Feb/2019 15:55:57] WARNING [MYAPP:209] Found Among Ripples, not full scores
[18/Feb/2019 15:56:04] WARNING [MYAPP:253] Found Animal Crossing New Leaf, no time recorded
[18/Feb/2019 15:56:05] WARNING [MYAPP:253] Found Anomaly Korea, no time recorded
[18/Feb/2019 15:56:06] WARNING [MYAPP:253] Found Another World: 20th Anniversary Edition, no time recorded
[18/Feb/2019 15:56:06] WARNING [MYAPP:253] Found Antihero, no time recorded
[18/Feb/2019 15:56:07] WARNING [MYAPP:253] Found Aralon: Sword and Shadow HD, no time recorded
[18/Feb/2019 15:56:16] WARNING [MYAPP:253] Found ARK: Survival Evolved, no time recorded
[18/Feb/2019 15:56:17] WARNING [MYAPP:253] Found ARMA Gold Edition, no time recorded
[18/Feb/2019 15:56:20] WARNING [MYAPP:253] Found Army of TWO The Devil's Cartel, no time recorded
[18/Feb/2019 15:56:20] WARNING [MYAPP:253] Found Artemis: Spaceship Bridge Simulator, no time recorded
[18/Feb/2019 15:56:26] WARNING [MYAPP:209] Found Artifact Adventure, not full scores
[18/Feb/2019 15:56:27] WARNING [MYAPP:253] Found Asagao Academy, no time recorded
[18/Feb/2019 15:56:32] WARNING [MYAPP:253] Found Assassin's Creed Brotherhood, no time recorded
[18/Feb/2019 15:56:33] WARNING [MYAPP:253] Found Assassin's Creed Revelations, no time recorded
[18/Feb/2019 15:56:33] WARNING [MYAPP:253] Found Assassin’s Creed Chronicles: Russia, no time recorded
[18/Feb/2019 15:56:44] WARNING [MYAPP:253] Found Audiosurf, no time recorded
[18/Feb/2019 15:56:45] WARNING [MYAPP:253] Found Avadon the Black Fortress, no time recorded
[18/Feb/2019 15:56:48] WARNING [MYAPP:209] Found Avalanche 2: Super Avalanche, not full scores
[18/Feb/2019 15:56:49] WARNING [MYAPP:253] Found Avernum: Escape From the Pit, no time recorded
[18/Feb/2019 15:56:51] WARNING [MYAPP:253] Found Aveyond 3-1: Lord of Twilight, no time recorded
[18/Feb/2019 15:56:53] WARNING [MYAPP:209] Found Aveyond 3-1: Lord of Twilight, not full scores
[18/Feb/2019 15:56:54] WARNING [MYAPP:253] Found Back to the Future: The Game - Episode I: It's About Time, no time recorded
[18/Feb/2019 15:56:54] WARNING [MYAPP:253] Found Back to the Future: The Game - Episode II: Get Tannen!, no time recorded
[18/Feb/2019 15:56:55] WARNING [MYAPP:253] Found Back to the Future: The Game - Episode III: Citizen Brown, no time recorded
[18/Feb/2019 15:56:56] WARNING [MYAPP:253] Found Back to the Future: The Game - Episode IV: Double Visions, no time recorded
[18/Feb/2019 15:56:57] WARNING [MYAPP:253] Found Back to the Future: The Game - Episode V: OUTATIME, no time recorded
[18/Feb/2019 15:57:02] WARNING [MYAPP:253] Found BADLAND: GotY Edition, no time recorded
[18/Feb/2019 15:57:11] WARNING [MYAPP:253] Found Batman Arkham Asylum, no time recorded
[18/Feb/2019 15:57:12] WARNING [MYAPP:253] Found Batman Arkham City, no time recorded
[18/Feb/2019 15:57:13] WARNING [MYAPP:253] Found Batman Arkham Origins, no time recorded
[18/Feb/2019 15:57:14] WARNING [MYAPP:253] Found Battlestations Pacific, no time recorded
[18/Feb/2019 15:57:17] WARNING [MYAPP:209] Found Battletoads, not full scores
[18/Feb/2019 15:57:40] WARNING [MYAPP:209] Found Beneath a Steel Sky, not full scores
[18/Feb/2019 15:57:42] WARNING [MYAPP:209] Found Besiege, not full scores
[18/Feb/2019 15:57:45] WARNING [MYAPP:209] Found Beyond Oasis, not full scores
[18/Feb/2019 15:57:50] WARNING [MYAPP:209] Found Bio-Hazard Battle, not full scores
[18/Feb/2019 15:57:51] WARNING [MYAPP:253] Found Bioshock 2, no time recorded
[18/Feb/2019 15:57:52] WARNING [MYAPP:253] Found bit Dungeon II, no time recorded
[18/Feb/2019 15:57:55] WARNING [MYAPP:253] Found BIT.TRIP RUNNER, no time recorded
[18/Feb/2019 15:57:58] WARNING [MYAPP:253] Found Black the Fall, no time recorded
[18/Feb/2019 15:57:59] WARNING [MYAPP:253] Found Blackwake, no time recorded
[18/Feb/2019 15:58:00] WARNING [MYAPP:209] Found Blackwake, not full scores
[18/Feb/2019 15:58:10] WARNING [MYAPP:209] Found Bonanza Bros., not full scores
[18/Feb/2019 15:58:11] WARNING [MYAPP:253] Found Borderlands: The Pre Sequel, no time recorded
[18/Feb/2019 15:58:14] WARNING [MYAPP:209] Found Borealis, not full scores
[18/Feb/2019 15:58:43] WARNING [MYAPP:209] Found Bret Airborne, not full scores
[18/Feb/2019 15:58:48] WARNING [MYAPP:253] Found Brink, no time recorded
[18/Feb/2019 15:58:49] WARNING [MYAPP:253] Found Broken Sword: The Smoking Mirror - Remastered, no time recorded
[18/Feb/2019 15:59:00] WARNING [MYAPP:209] Found C. Kane, not full scores
[18/Feb/2019 15:59:01] WARNING [MYAPP:253] Found Cabela's Dangerous Hunts 2009, no time recorded
[18/Feb/2019 15:59:06] WARNING [MYAPP:253] Found Call of Duty World At War, no time recorded
[18/Feb/2019 15:59:07] WARNING [MYAPP:253] Found Carcassonne, no time recorded
[18/Feb/2019 15:59:15] WARNING [MYAPP:253] Found Cattails, no time recorded
[18/Feb/2019 15:59:17] WARNING [MYAPP:209] Found Cattails, not full scores
[18/Feb/2019 15:59:17] WARNING [MYAPP:253] Found Chantelise, no time recorded
[18/Feb/2019 15:59:22] WARNING [MYAPP:209] Found Cherry Tree High I! My! Girls!, not full scores
[18/Feb/2019 15:59:25] WARNING [MYAPP:209] Found Chocolate Castle, not full scores
[18/Feb/2019 15:59:48] WARNING [MYAPP:209] Found Columns, not full scores
[18/Feb/2019 15:59:51] WARNING [MYAPP:209] Found Columns III, not full scores
[18/Feb/2019 16:00:13] WARNING [MYAPP:253] Found CONSORTIUM, no time recorded
[18/Feb/2019 16:00:34] WARNING [MYAPP:253] Found Cook, Serve, Delicious 2!!!, no time recorded
[18/Feb/2019 16:00:43] WARNING [MYAPP:209] Found Copoka, not full scores
[18/Feb/2019 16:00:46] WARNING [MYAPP:209] Found Copoka, not full scores
[18/Feb/2019 16:00:51] WARNING [MYAPP:253] Found Counter-Strike: Condition Zero, no time recorded
[18/Feb/2019 16:01:04] WARNING [MYAPP:253] Found Counter-Strike: Source, no time recorded
[18/Feb/2019 16:01:07] WARNING [MYAPP:209] Found Crack Down, not full scores
[18/Feb/2019 16:01:08] WARNING [MYAPP:253] Found Crawl, no time recorded
[18/Feb/2019 16:01:25] WARNING [MYAPP:209] Found Crown and Council, not full scores
[18/Feb/2019 16:01:30] WARNING [MYAPP:253] Found Crypt of the Necrodancer, no time recorded
[18/Feb/2019 16:01:35] WARNING [MYAPP:209] Found Cube & Star: An Arbitrary Love, not full scores
[18/Feb/2019 16:01:36] WARNING [MYAPP:253] Found Dangerous High School Girls in Trouble, no time recorded
[18/Feb/2019 16:01:37] WARNING [MYAPP:253] Found Dark Fall: Lights Out, no time recorded
[18/Feb/2019 16:01:40] WARNING [MYAPP:209] Found Dark Scavenger, not full scores
[18/Feb/2019 16:01:41] WARNING [MYAPP:253] Found DARK SOULS III, no time recorded
[18/Feb/2019 16:01:42] WARNING [MYAPP:253] Found DARK SOULS III - Ashes of Ariandel, no time recorded
[18/Feb/2019 16:02:15] WARNING [MYAPP:253] Found Day of Defeat: Source, no time recorded
[18/Feb/2019 16:02:18] WARNING [MYAPP:209] Found Dead Horizon, not full scores
[18/Feb/2019 16:02:22] WARNING [MYAPP:253] Found Deadly Premonition: The Director's Cut, no time recorded
[18/Feb/2019 16:02:22] WARNING [MYAPP:253] Found Dear Esther, no time recorded
[18/Feb/2019 16:02:29] WARNING [MYAPP:209] Found Death Squared, not full scores
[18/Feb/2019 16:02:34] WARNING [MYAPP:253] Found Deathmatch Classic, no time recorded
[18/Feb/2019 16:02:37] WARNING [MYAPP:253] Found Decap Attack, no time recorded
[18/Feb/2019 16:02:40] WARNING [MYAPP:209] Found Decap Attack, not full scores
[18/Feb/2019 16:02:49] WARNING [MYAPP:253] Found Deus Ex Go, no time recorded
[18/Feb/2019 16:02:54] WARNING [MYAPP:253] Found Devil May Cry HD, no time recorded
[18/Feb/2019 16:03:12] WARNING [MYAPP:253] Found Digger T. Rock, no time recorded
[18/Feb/2019 16:03:17] WARNING [MYAPP:253] Found Digimon Story Cyber Sleuth, no time recorded
[18/Feb/2019 16:03:21] WARNING [MYAPP:253] Found DiRT 3, no time recorded
[18/Feb/2019 16:03:30] WARNING [MYAPP:253] Found Doki Doki Literature Club, no time recorded
[18/Feb/2019 16:03:43] WARNING [MYAPP:253] Found DoReMi Fantasy: Milon's DokiDoki Adventure, no time recorded
[18/Feb/2019 16:03:57] WARNING [MYAPP:253] Found Dragon Age Inquisition, no time recorded
[18/Feb/2019 16:03:58] WARNING [MYAPP:253] Found Dragon Quest Monsters Joker 2, no time recorded
[18/Feb/2019 16:04:14] WARNING [MYAPP:253] Found Dragon Warrior Monsters Cobi's Journey, no time recorded
[18/Feb/2019 16:04:41] WARNING [MYAPP:209] Found Dragonsphere, not full scores
[18/Feb/2019 16:04:42] WARNING [MYAPP:253] Found Drakensang The River of Time, no time recorded
[18/Feb/2019 16:04:46] WARNING [MYAPP:253] Found Drawn to Life: The Next Chapter, no time recorded
[18/Feb/2019 16:04:49] WARNING [MYAPP:209] Found DubWars, not full scores
[18/Feb/2019 16:04:50] WARNING [MYAPP:253] Found Dungeon Keeper Gold Edition, no time recorded
[18/Feb/2019 16:04:51] WARNING [MYAPP:209] Found Dungeon Keeper Gold Edition, not full scores
[18/Feb/2019 16:04:52] WARNING [MYAPP:253] Found Dustforce, no time recorded
[18/Feb/2019 16:04:57] WARNING [MYAPP:209] Found Dynamite Headdy, not full scores
[18/Feb/2019 16:04:58] WARNING [MYAPP:253] Found Dynasty Warriors Gundam 3, no time recorded
[18/Feb/2019 16:05:05] WARNING [MYAPP:253] Found Earthlock: Festival of Magic, no time recorded
[18/Feb/2019 16:05:09] WARNING [MYAPP:209] Found Ecco Jr., not full scores
[18/Feb/2019 16:05:09] WARNING [MYAPP:253] Found Ecco The Dolphin, no time recorded
[18/Feb/2019 16:05:12] WARNING [MYAPP:209] Found Ecco The Dolphin, not full scores
[18/Feb/2019 16:05:13] WARNING [MYAPP:253] Found Ecco: The Tides Of Time, no time recorded
[18/Feb/2019 16:05:14] WARNING [MYAPP:209] Found Ecco: The Tides Of Time, not full scores
[18/Feb/2019 16:05:23] WARNING [MYAPP:253] Found Eco Shooter: Plant 530, no time recorded
[18/Feb/2019 16:05:45] WARNING [MYAPP:209] Found Elven Legacy: Magic, not full scores
[18/Feb/2019 16:05:47] WARNING [MYAPP:209] Found Elven Legacy: Siege, not full scores
[18/Feb/2019 16:05:51] WARNING [MYAPP:253] Found Eswat: City Under Seige, no time recorded
[18/Feb/2019 16:06:01] WARNING [MYAPP:209] Found Eternal Champions, not full scores
[18/Feb/2019 16:06:04] WARNING [MYAPP:253] Found Ethereal, no time recorded
[18/Feb/2019 16:06:06] WARNING [MYAPP:209] Found Ethereal, not full scores
[18/Feb/2019 16:06:13] WARNING [MYAPP:253] Found F-Zero Maximum Velocity, no time recorded
[18/Feb/2019 16:06:19] WARNING [MYAPP:253] Found Fallout New Vegas, no time recorded
[18/Feb/2019 16:06:25] WARNING [MYAPP:209] Found Fatal Labyrinth, not full scores
[18/Feb/2019 16:06:26] WARNING [MYAPP:253] Found FATE, no time recorded
[18/Feb/2019 16:06:27] WARNING [MYAPP:253] Found Fate Stay Night, no time recorded
[18/Feb/2019 16:06:34] WARNING [MYAPP:253] Found FATE: Undiscovered Realms, no time recorded
[18/Feb/2019 16:06:43] WARNING [MYAPP:253] Found fault - milestone one, no time recorded
[18/Feb/2019 16:06:47] WARNING [MYAPP:253] Found fault - milestone two side:above, no time recorded
[18/Feb/2019 16:06:59] WARNING [MYAPP:253] Found FEZ, no time recorded
[18/Feb/2019 16:07:27] WARNING [MYAPP:253] Found Figment, no time recorded
[18/Feb/2019 16:07:28] WARNING [MYAPP:253] Found Final Fantasy Anthology, no time recorded
[18/Feb/2019 16:07:29] WARNING [MYAPP:253] Found Final Fantasy III, no time recorded
[18/Feb/2019 16:07:37] WARNING [MYAPP:253] Found Final Fantasy IV The After Years, no time recorded
[18/Feb/2019 16:08:39] WARNING [MYAPP:253] Found FINAL FANTASY TYPE-0 HD, no time recorded
[18/Feb/2019 16:09:14] WARNING [MYAPP:253] Found Fire Emblem Fates: Conquest, no time recorded
[18/Feb/2019 16:09:28] WARNING [MYAPP:209] Found Flicky, not full scores
[18/Feb/2019 16:09:29] WARNING [MYAPP:253] Found Flight of the Amazon Queen, no time recorded
[18/Feb/2019 16:09:32] WARNING [MYAPP:209] Found Flight of the Amazon Queen, not full scores
[18/Feb/2019 16:09:37] WARNING [MYAPP:253] Found Forged Battalion, no time recorded
[18/Feb/2019 16:09:40] WARNING [MYAPP:209] Found Forged Battalion, not full scores
[18/Feb/2019 16:09:44] WARNING [MYAPP:253] Found Forts, no time recorded
[18/Feb/2019 16:09:48] WARNING [MYAPP:253] Found Fortune Summoners: Secret of the Elemental Stone, no time recorded
[18/Feb/2019 16:09:50] WARNING [MYAPP:209] Found Fortune-499, not full scores
[18/Feb/2019 16:09:52] WARNING [MYAPP:209] Found FreeCell Quest, not full scores
[18/Feb/2019 16:09:53] WARNING [MYAPP:253] Found Freedom Force, no time recorded
[18/Feb/2019 16:09:54] WARNING [MYAPP:253] Found Freedom Force vs The 3rd Reich, no time recorded
[18/Feb/2019 16:09:57] WARNING [MYAPP:253] Found G Police: Weapons of Justice, no time recorded
[18/Feb/2019 16:10:14] WARNING [MYAPP:209] Found Gain Ground, not full scores
[18/Feb/2019 16:10:22] WARNING [MYAPP:209] Found Galactic Missile Defense, not full scores
[18/Feb/2019 16:10:24] WARNING [MYAPP:253] Found GALAK-Z: The Dimensional, no time recorded
[18/Feb/2019 16:10:26] WARNING [MYAPP:209] Found Galaxy Force II, not full scores
[18/Feb/2019 16:10:29] WARNING [MYAPP:253] Found Game of the Year 420 Blazeit, no time recorded
[18/Feb/2019 16:11:21] WARNING [MYAPP:253] Found Game of Thrones - A Telltale Games Series, no time recorded
[18/Feb/2019 16:11:25] WARNING [MYAPP:253] Found Getting Over It with Bennet Foddy, no time recorded
[18/Feb/2019 16:12:17] WARNING [MYAPP:253] Found Giana Sisters: Twisted Dreams - Director's Cut, no time recorded
[18/Feb/2019 16:12:21] WARNING [MYAPP:253] Found GOD EATER 2 Rage Burst, no time recorded
[18/Feb/2019 16:12:21] WARNING [MYAPP:253] Found GOD EATER: Resurrection, no time recorded
[18/Feb/2019 16:12:27] WARNING [MYAPP:209] Found God of Blades, not full scores
[18/Feb/2019 16:12:28] WARNING [MYAPP:253] Found Gold Rush! Classic , no time recorded
[18/Feb/2019 16:12:29] WARNING [MYAPP:305] Gold Rush! Classic  - STM
[18/Feb/2019 16:12:29] WARNING [MYAPP:306] <type 'exceptions.IndexError'>
[18/Feb/2019 16:12:29] WARNING [MYAPP:307] string index out of range
[18/Feb/2019 16:12:29] ERROR [MYAPP:308] None
[18/Feb/2019 16:12:40] WARNING [MYAPP:253] Found Golden Sun The Lost Age, no time recorded
[18/Feb/2019 16:12:41] WARNING [MYAPP:253] Found Gotham City Impostors, no time recorded
[18/Feb/2019 16:12:58] WARNING [MYAPP:253] Found Grand Theft Auto 3, no time recorded
[18/Feb/2019 16:13:12] WARNING [MYAPP:253] Found Grandia II Anniversary Edition, no time recorded
[18/Feb/2019 16:13:13] WARNING [MYAPP:253] Found GRAV, no time recorded
[18/Feb/2019 16:13:16] WARNING [MYAPP:209] Found GRAV, not full scores
[18/Feb/2019 16:13:19] WARNING [MYAPP:253] Found GRID 2, no time recorded
[18/Feb/2019 16:13:20] WARNING [MYAPP:253] Found Grim Dawn , no time recorded
[18/Feb/2019 16:13:21] WARNING [MYAPP:305] Grim Dawn  - STM
[18/Feb/2019 16:13:21] WARNING [MYAPP:306] <type 'exceptions.IndexError'>
[18/Feb/2019 16:13:21] WARNING [MYAPP:307] string index out of range
[18/Feb/2019 16:13:21] ERROR [MYAPP:308] None
[18/Feb/2019 16:13:22] WARNING [MYAPP:253] Found Grim Fandango Remastered, no time recorded
[18/Feb/2019 16:13:23] WARNING [MYAPP:253] Found Guacamelee! Super Turbo Championship Edition, no time recorded
[18/Feb/2019 16:13:27] WARNING [MYAPP:209] Found Gunmetal Arcadia Zero, not full scores
[18/Feb/2019 16:13:29] WARNING [MYAPP:209] Found Gunstar Heroes, not full scores
[18/Feb/2019 16:13:36] WARNING [MYAPP:209] Found hack_me 2, not full scores
[18/Feb/2019 16:13:37] WARNING [MYAPP:253] Found HackNet Deluxe, no time recorded
[18/Feb/2019 16:13:42] WARNING [MYAPP:253] Found Half-Life 2: Deathmatch, no time recorded
[18/Feb/2019 16:13:49] WARNING [MYAPP:253] Found Half-Life Deathmatch: Source, no time recorded
[18/Feb/2019 16:13:57] WARNING [MYAPP:253] Found Halo 5 Guardians, no time recorded
[18/Feb/2019 16:13:58] WARNING [MYAPP:253] Found Halo: The Master Chief Collection, no time recorded
[18/Feb/2019 16:14:02] WARNING [MYAPP:253] Found Hell, no time recorded
[18/Feb/2019 16:14:04] WARNING [MYAPP:209] Found Hell, not full scores
[18/Feb/2019 16:14:10] WARNING [MYAPP:253] Found Heroes of Might & Magic III - HD Edition, no time recorded
[18/Feb/2019 16:14:16] WARNING [MYAPP:253] Found HitchHiker, no time recorded
[18/Feb/2019 16:14:18] WARNING [MYAPP:253] Found Hitman Sniper, no time recorded
[18/Feb/2019 16:14:19] WARNING [MYAPP:253] Found Hitman: Sniper Challenge, no time recorded
[18/Feb/2019 16:14:22] WARNING [MYAPP:253] Found HOARD, no time recorded
[18/Feb/2019 16:14:23] WARNING [MYAPP:253] Found Hob, no time recorded
[18/Feb/2019 16:14:50] WARNING [MYAPP:253] Found Hue, no time recorded
[18/Feb/2019 16:14:51] WARNING [MYAPP:253] Found Hue, no time recorded
[18/Feb/2019 16:14:52] WARNING [MYAPP:253] Found HunieCam Studio, no time recorded
[18/Feb/2019 16:14:58] WARNING [MYAPP:253] Found Hurtworld, no time recorded
[18/Feb/2019 16:15:00] WARNING [MYAPP:209] Found Hurtworld, not full scores
[18/Feb/2019 16:15:01] WARNING [MYAPP:253] Found Hyperdimension Neptunia Re;Birth1, no time recorded
[18/Feb/2019 16:15:01] WARNING [MYAPP:253] Found I am Bread, no time recorded
[18/Feb/2019 16:15:08] WARNING [MYAPP:209] Found I, Hope, not full scores
[18/Feb/2019 16:15:13] WARNING [MYAPP:253] Found Imscared, no time recorded
[18/Feb/2019 16:15:16] WARNING [MYAPP:209] Found Imscared, not full scores
[18/Feb/2019 16:15:34] WARNING [MYAPP:253] Found Interplanetary: Enhanced Edition, no time recorded
[18/Feb/2019 16:15:37] WARNING [MYAPP:209] Found Interplanetary: Enhanced Edition, not full scores
[18/Feb/2019 16:15:38] WARNING [MYAPP:253] Found Jamestown: Legend of the Lost Colony, no time recorded
[18/Feb/2019 16:15:41] WARNING [MYAPP:209] Found Jasper's Journeys, not full scores
[18/Feb/2019 16:16:06] WARNING [MYAPP:209] Found Juniper's Knot, not full scores
[18/Feb/2019 16:16:08] WARNING [MYAPP:209] Found Jurassic: The Hunted, not full scores
[18/Feb/2019 16:16:10] WARNING [MYAPP:209] Found Just Deserts, not full scores
[18/Feb/2019 16:16:11] WARNING [MYAPP:253] Found KAMUI, no time recorded
[18/Feb/2019 16:16:13] WARNING [MYAPP:209] Found KAMUI, not full scores
[18/Feb/2019 16:16:14] WARNING [MYAPP:253] Found KARAKARA, no time recorded
[18/Feb/2019 16:16:16] WARNING [MYAPP:209] Found KARAKARA, not full scores
[18/Feb/2019 16:16:17] WARNING [MYAPP:253] Found Karateka Classic, no time recorded
[18/Feb/2019 16:16:25] WARNING [MYAPP:253] Found Keep Talking and Nobody Explodes, no time recorded
[18/Feb/2019 16:16:26] WARNING [MYAPP:253] Found Ken Follett's The Pillars of the Earth, no time recorded
[18/Feb/2019 16:16:27] WARNING [MYAPP:253] Found Kentucky Route Zero, no time recorded
[18/Feb/2019 16:16:36] WARNING [MYAPP:209] Found Keyboard Sports, not full scores
[18/Feb/2019 16:16:39] WARNING [MYAPP:209] Found Kid Chameleon, not full scores
[18/Feb/2019 16:16:40] WARNING [MYAPP:253] Found Killer Instinct, no time recorded
[18/Feb/2019 16:16:48] WARNING [MYAPP:253] Found Killer is Dead: Nightmare Edition, no time recorded
[18/Feb/2019 16:16:49] WARNING [MYAPP:253] Found Kimmy, no time recorded
[18/Feb/2019 16:16:51] WARNING [MYAPP:209] Found Kimmy, not full scores
[18/Feb/2019 16:16:52] WARNING [MYAPP:253] Found Kimmy, no time recorded
[18/Feb/2019 16:16:53] WARNING [MYAPP:209] Found Kimmy, not full scores
[18/Feb/2019 16:16:55] WARNING [MYAPP:253] Found Kingdom Hearts: 358/2 Days, no time recorded
[18/Feb/2019 16:16:58] WARNING [MYAPP:253] Found Kirby & The Amazing Mirror, no time recorded
[18/Feb/2019 16:17:25] WARNING [MYAPP:209] Found Ku: Shroud of the Morrigan, not full scores
[18/Feb/2019 16:17:38] WARNING [MYAPP:253] Found Layton's Mystery Journey: Katrielle and the Millionaire's Conspiracy, no time recorded
[18/Feb/2019 16:17:40] WARNING [MYAPP:209] Found Learn Japanese To Survive! Hiragana Battle, not full scores
[18/Feb/2019 16:17:46] WARNING [MYAPP:253] Found LEGO Pirates of the Caribbean: The Video Game, no time recorded
[18/Feb/2019 16:17:50] WARNING [MYAPP:253] Found Leviathan Warships, no time recorded
[18/Feb/2019 16:17:53] WARNING [MYAPP:209] Found Light Crusader, not full scores
[18/Feb/2019 16:17:54] WARNING [MYAPP:253] Found Lightning Returns Final Fantasy XIII, no time recorded
[18/Feb/2019 16:17:58] WARNING [MYAPP:253] Found LIMBO, no time recorded
[18/Feb/2019 16:17:58] WARNING [MYAPP:253] Found Little Big Adventure - Enhanced Edition, no time recorded
[18/Feb/2019 16:18:02] WARNING [MYAPP:253] Found Little Big Planet, no time recorded
[18/Feb/2019 16:18:10] WARNING [MYAPP:253] Found Long Live The Queen, no time recorded
[18/Feb/2019 16:18:13] WARNING [MYAPP:253] Found Lovers in a Dangerous Spacetime, no time recorded
[18/Feb/2019 16:18:14] WARNING [MYAPP:253] Found Lucid9: Inciting Incident, no time recorded
[18/Feb/2019 16:18:17] WARNING [MYAPP:209] Found Lucid9: Inciting Incident, not full scores
[18/Feb/2019 16:18:18] WARNING [MYAPP:253] Found LUFTRAUSERS, no time recorded
[18/Feb/2019 16:18:23] WARNING [MYAPP:253] Found Lure of the Temptress , no time recorded
[18/Feb/2019 16:18:23] WARNING [MYAPP:305] Lure of the Temptress  - GOG
[18/Feb/2019 16:18:23] WARNING [MYAPP:306] <type 'exceptions.IndexError'>
[18/Feb/2019 16:18:23] WARNING [MYAPP:307] string index out of range
[18/Feb/2019 16:18:23] ERROR [MYAPP:308] None
[18/Feb/2019 16:18:24] WARNING [MYAPP:253] Found Lyne, no time recorded
[18/Feb/2019 16:18:33] WARNING [MYAPP:253] Found Machina of the Planet Tree -Planet Ruler-, no time recorded
[18/Feb/2019 16:20:08] WARNING [MYAPP:253] Found Mad Max, no time recorded
[18/Feb/2019 16:20:14] WARNING [MYAPP:253] Found Madden NFL 25, no time recorded
[18/Feb/2019 16:20:15] WARNING [MYAPP:253] Found Mafia III: Sign of the Times, no time recorded
[18/Feb/2019 16:20:22] WARNING [MYAPP:209] Found Magical Battle Festa, not full scores
[18/Feb/2019 16:20:22] WARNING [MYAPP:253] Found Majesty: The Fantasy Kingdom Sim Gold Edition, no time recorded
[18/Feb/2019 16:20:31] WARNING [MYAPP:253] Found Marvel Ultimate Alliance 2, no time recorded
[18/Feb/2019 16:20:32] WARNING [MYAPP:253] Found Mass Effect Andromeda, no time recorded
[18/Feb/2019 16:20:33] WARNING [MYAPP:253] Found Master of Orion, no time recorded
[18/Feb/2019 16:20:36] WARNING [MYAPP:209] Found Master of Orion, not full scores
[18/Feb/2019 16:20:39] WARNING [MYAPP:209] Found Master of Orion (1993), not full scores
[18/Feb/2019 16:20:46] WARNING [MYAPP:253] Found Mechassault, no time recorded
[18/Feb/2019 16:20:47] WARNING [MYAPP:253] Found Mechassault 2: Lone Wolf, no time recorded
[18/Feb/2019 16:20:48] WARNING [MYAPP:253] Found Medabots AX Medabee Version, no time recorded
[18/Feb/2019 16:21:32] WARNING [MYAPP:253] Found Metal Gear Solid, no time recorded
[18/Feb/2019 16:21:42] WARNING [MYAPP:253] Found METAL SLUG 3, no time recorded
[18/Feb/2019 16:21:45] WARNING [MYAPP:253] Found Metroid , no time recorded
[18/Feb/2019 16:21:46] WARNING [MYAPP:305] Metroid  - NES
[18/Feb/2019 16:21:46] WARNING [MYAPP:306] <type 'exceptions.IndexError'>
[18/Feb/2019 16:21:46] WARNING [MYAPP:307] string index out of range
[18/Feb/2019 16:21:46] ERROR [MYAPP:308] None
[18/Feb/2019 16:21:47] WARNING [MYAPP:253] Found Metroid Other M, no time recorded
[18/Feb/2019 16:21:48] WARNING [MYAPP:253] Found Middle-earth: Shadow of Mordor, no time recorded
[18/Feb/2019 16:21:54] WARNING [MYAPP:253] Found Might & Magic: Clash of Heroes, no time recorded
[18/Feb/2019 16:22:10] WARNING [MYAPP:253] Found Minecraft, no time recorded
[18/Feb/2019 16:22:11] WARNING [MYAPP:253] Found Minecraft: Story Mode - A Telltales Games Series - The Complete Adventure, no time recorded
[18/Feb/2019 16:23:45] WARNING [MYAPP:253] Found Mini metro, no time recorded
[18/Feb/2019 16:23:46] WARNING [MYAPP:253] Found Mini NInjas, no time recorded
[18/Feb/2019 16:23:47] WARNING [MYAPP:253] Found Mini-Mario & Friends amiibo Challenge, no time recorded
[18/Feb/2019 16:23:50] WARNING [MYAPP:253] Found Minion Masters, no time recorded
[18/Feb/2019 16:23:55] WARNING [MYAPP:253] Found Mirror, no time recorded
[18/Feb/2019 16:23:56] WARNING [MYAPP:209] Found Mirror, not full scores
[18/Feb/2019 16:23:57] WARNING [MYAPP:253] Found Mirror's Edge Catalyst, no time recorded
[18/Feb/2019 16:23:58] WARNING [MYAPP:253] Found Monaco: What's Yours Is Mine, no time recorded
[18/Feb/2019 16:23:59] WARNING [MYAPP:253] Found Monkey Island 2 Special Edition: LeChuck's Revenge, no time recorded
[18/Feb/2019 16:24:00] WARNING [MYAPP:253] Found Monkey Island 2: Special Edition: LeChuck's Revenge, no time recorded
[18/Feb/2019 16:24:06] WARNING [MYAPP:209] Found Monster Trucks, not full scores
[18/Feb/2019 16:24:07] WARNING [MYAPP:253] Found Monster's Inc, no time recorded
[18/Feb/2019 16:24:12] WARNING [MYAPP:253] Found Moon Chronicles Episode 1, no time recorded
[18/Feb/2019 16:24:13] WARNING [MYAPP:253] Found Mordheim City of the Damned, no time recorded
[18/Feb/2019 16:24:14] WARNING [MYAPP:253] Found Mount & Blade: Warband, no time recorded
[18/Feb/2019 16:24:15] WARNING [MYAPP:253] Found Mount & Blade: With Fire and Sword, no time recorded
[18/Feb/2019 16:24:20] WARNING [MYAPP:253] Found MURDERED: SOUL SUSPECT, no time recorded
[18/Feb/2019 16:24:23] WARNING [MYAPP:253] Found MySims: Kingdom, no time recorded
[18/Feb/2019 16:24:29] WARNING [MYAPP:209] Found Myst: Masterpiece Edition, not full scores
[18/Feb/2019 16:24:31] WARNING [MYAPP:209] Found Mystery Series: A Vampire Tale, not full scores
